접수번호,법인구분,고유번호,법인명,이름,성별,생년월일,직위,등기임원여부,상근여부,담당업무,주요경력,최대주주와의관계,재직기간,임기만료일,보고서연도
20210317000735,Y,00131850,SK증권,이정형,남,1968년 06월,"이사
대우",미등기임원,상근,법무팀장," ·고려대 법학
 ·삼성생명
 ·SK증권 법무팀장",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,이춘흠,남,1968년 02월,"이사
대우",미등기임원,상근,결제업무팀장," ·국민대 경영학
 ·서울대 경영학 석사
 ·SK증권 결제업무팀장",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,전동한,남,1972년 11월,"이사
대우",미등기임원,상근,"채권영업
본부장 겸
 채권영업
팀장"," ·전남대 경제학
 ·SK증권 채권영업팀장",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,이강모,남,1955년 09월,"감사
위원",등기임원,상근,감사위원," ·단국대 영문학
 ·연세대 문학 석사
 ·호서대 벤처전문대학원 박사
 ·신한신용정보 상임감사",-,81개월,2023년 03월 24일,2020
20210317000735,Y,00131850,SK증권,지의종,남,1974년 12월,"이사
대우",미등기임원,상근,"프로젝트
금융팀장"," ·강남대 부동산학
 ·㈜대륙종합건설
 ·SK증권 프로젝트금융팀원",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,차용민,남,1967년 11월,"이사
대우",미등기임원,상근,총무팀장," ·서강대 사회학
 ·SK증권 총무팀장",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,황인극,남,1971년 12월,"이사
대우",미등기임원,상근,"대구PIB
센터장"," ·경북대 회계학
 ·경북대 경영학 석사
 ·SK증권 대구PIB센터장",-,12개월,-,2020
20210317000735,Y,00131850,SK증권,김성옥,남,1964년 10월,이사대우,미등기임원,상근,IT운영실장,"·전남대 경영학
·SK증권 
·SK주식회사 C&C",-,2개월,-,2020
20210317000735,Y,00131850,SK증권,"구기일
 (주2)",남,1965년 02월,전무대우,미등기임원,상근,PB임원,"·강경상업고등학교 졸업
·협진해운
·SK증권 PB임원",-,-,-,2020
20210317000735,Y,00131850,SK증권,"김성하
 (주2)",남,1971년 03월,상무보,미등기임원,상근,"리스크관리
실장","·KAIST 생산공학 학사
·서울대학교 기계설계 석사
·숭실대학교 경영학 박사
·기아자동차
·한국주택은행
·메리츠증권
·제일투자증권
·미래에셋투신
·미래에셋맵스자산
·미래에셋증권
·미래에셋대우
·SK증권 리스크관리실장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"김은수
 (주2)",남,1975년 02월,상무보,미등기임원,상근,부동산구조화실장,"·고려대학교 통계학 학사
·LG투자증권
·우리투자증권
·NH투자증권
·교보증권
·KTB투자증권
·SK증권 부동산구조화실장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"최창호
 (주2)",남,1976년 05월,이사대우,미등기임원,상근,"부동산
구조화1
팀장","·서울대학교 경영학과학사
·서울시립대학교 부동산학과 석사
·한화건설
·동양종금증권
·하이투자증권
·메리츠종금증권
·KTB투자증권
·SK증권 부동산구조화1팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"강상수
 (주2)",남,1975년 12월,이사대우,미등기임원,상근,"창원PIB
센터장","·경상대학교 경제학 학사
·SK증권 창원PIB센터장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"고석희
 (주2)",남,1971년 03월,이사대우,미등기임원,상근,재무팀장,"·한양대학교 경영학 학사
·SK증권 재무팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,박태형,남,1961년 10월,부사장,미등기임원,상근,"Retail사업부
대표"," ·고려대 사회학
 ·브릿지증권
 ·교보증권
 ·SK증권 WM부문장",-,132개월,-,2020
20210317000735,Y,00131850,SK증권,"김상철
 (주2)",남,1969년 04월,이사대우,미등기임원,상근,신탁본부장,"·고려대학교 사학 학사
·신한금융투자
·KTB투자증권
·넥스콘테크놀러지
·SK증권 신탁본부장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"김수한
 (주2)",남,1974년 12월,이사대우,미등기임원,상근,포항지점장,"·경북대학교 회계학 학사
·SK증권 포항지점장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"김진태
 (주2)",남,1971년 12월,이사대우,미등기임원,상근,"Coverage
본부장","·중앙대학교 경영학 학사
·SK증권 Coverage본부장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"박상훈
 (주2)",남,1970년 05월,이사대우,미등기임원,상근,"신사업추진
팀장","·Toronto (Rotman) 경영학 학사
·고려대학교 재무관리학 석사
·SK증권 신사업추진팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"서정문
 (주2)",남,1968년 03월,이사대우,미등기임원,상근,안산지점장,"·성균관대학교 신문방송학 학사
·SK증권 안산지점장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"신수영
 (주2)",남,1969년 01월,이사대우,미등기임원,상근,"홍보실장 겸
 홍보팀장 겸
 이사회사무국 부국장","·서울시립대학교 법학 학사
·서울시립대학교 법학 석사수료
·SK증권 홍보실장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"오창환
 (주2)",남,1969년 01월,이사대우,미등기임원,상근,"경인PIB
센터장","·홍익대학교 영어영문학 학사
·SK증권 경인PIB센터장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"이동상
 (주2)",남,1966년 06월,이사대우,미등기임원,상근,"Coverage4
팀장","·계명대학교 회계학 학사
·SK증권 Coverage4팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"이미숙
 (주2)",여,1971년 08월,이사대우,미등기임원,상근,남원지점장,"·북평상업고등학교 졸업
·SK증권 남원지점장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"임지정
 (주2)",남,1971년 03월,이사대우,미등기임원,상근,"리스크
관리팀장","·포항공과대학교 수학 학사
·포항공과대학교 수학 석사
·포항공과대학교 수학 박사
·동양증권
·SK증권 리스크관리팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"황해동
(주1)",남,1961년 02월,전무,미등기임원,상근,대외협력단장," ·연세대 법학
 ·연세대 법학 석사
 ·SK에너지 인력지원팀장
 ·SK증권 경영지원부문장",-,120개월,-,2020
20210317000735,Y,00131850,SK증권,"정승구
 (주2)",남,1969년 12월,이사대우,미등기임원,상근,준법감시팀장,"·전남대학교 사법학 학사
·조흥증권
·SK증권 준법감시팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"조광희
 (주2)",남,1971년 05월,이사대우,미등기임원,상근,인재개발팀장,"·한양대학교 무역학 학사
·한양대학교 무역학 석사
·중앙대학교 인적자원개발전공 박사수료
·SK증권 인재개발팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"조은주
 (주2)",여,1975년 11월,이사대우,미등기임원,상근,"광주PIB
센터장","·전남대학교 농학 학사
·한화투자증권
·SK증권 광주PIB센터장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"조해용
 (주2)",남,1970년 01월,이사대우,미등기임원,상근,감사팀장,"·연세대학교 응용통계학 학사
·연세대학교 응용통계학 석사
·동원경제연구소
·동원증권
·SK증권 감사팀장",-,-,-,2020
20210317000735,Y,00131850,SK증권,"하승우
 (주2)",남,1971년 05월,이사대우,미등기임원,상근,"경기PIB
센터장","·건국대학교 축산학 학사
·한진정보통신
·㈜싸이버로지텍
·SK증권 경기PIB센터장",-,-,-,2020
20220316001039,Y,00131850,SK증권,김신,남,1963년 11월,사장,사내이사,상근,대표이사,"·서울대 경영학
·연세대 경제학 석사
·미래에셋증권 대표이사
·현대증권 대표이사
·한국예탁결제원 비상임이사
·금융투자협회 비상근 회원이사 (現)",-,97개월,2023년 03월 24일,2021
20220316001039,Y,00131850,SK증권,전범식,남,1966년 11월,전무,미등기,상근,구조화금융사업부 대표,"·국민대 행정학
·고려대 경영학 석사
·사학연금공단
·현대증권 투자금융본부장",-,84개월,-,2021
20220316001039,Y,00131850,SK증권,"장상용
(주2)",남,1975년 03월,이사대우,미등기,상근,투자금융1팀장,"·경희대 건축공학
·연세대 건축공학 석사
·남광토건
·SK네트웍스
·SK증권 투자금융1팀장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"임창원
(주2)",남,1975년 09월,이사대우,미등기,상근,진주지점장,"·창원대 무역학
·SK증권 구서지점장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"곽세용
(주2)",남,1975년 10월,이사대우,미등기,상근,구조화금융2팀장,"·서울대 화학공학
·SK증권 구조화금융2팀장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"이주아
(주2)",여,1976년 08월,이사대우,미등기,상근,수성PIB센터장,"·계명문화대학 유아교육
·SK증권 수성PIB센터장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"김준한
(주2)",남,1977년 08월,이사대우,미등기,상근,법인영업팀장,"·연세대 체육교육학
·연세대 사회체육학 석사
·메리츠증권/케이프투자증권
·스탠다드차타드증권
·SK증권 법인영업팀장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"김지석
(주2)",남,1971년 07월,이사대우,미등기,상근,Equity본부소속 임원,"·서울대 경제학
·서울대 경제학 석사
·한화증권
·DMS
·한화투자증권
·SK증권 주식운용팀장",-,-,-,2021
20220316001039,Y,00131850,SK증권,"홍순관
(주2)",남,1976년 10월,이사대우,미등기,상근,투자금융4팀장,"·서울대 사회교육학
·하나자산신탁
·KB증권(舊현대증권)
·KTB투자증권 상무보",-,-,-,2021
20220316001039,Y,00131850,SK증권,"김미현
(주2)",여,1976년 12월,이사대우,미등기,상근,사회공헌실장,"·The Corcoran College of Art and Design Fine Art
·파수닷컴
·러쉬코리아",-,-,-,2021
20220316001039,Y,00131850,SK증권,"김형종
(주2)",남,1967년 05월,상무,미등기,상근,Coverage2본부장,"·한국외대 무역학
·한국외대 무역학 석사
·미래에셋대우(舊대우증권) 상무보",-,-,-,2021
20220316001039,Y,00131850,SK증권,박삼규,남,1970년 11월,전무,미등기,상근,투자사업부 대표,"·경희대 회계학
·연세대 금융공학 석사
·KGI증권
·미래에셋대우 FICC파생본부장",-,35개월,-,2021
20220316001039,Y,00131850,SK증권,오민영,남,1967년 11월,전무,미등기,상근,"법인사업부 대표
 겸 글로벌금융팀장","·충남대 행정학
·SK증권 채권영업본부장",-,46개월,-,2021
20220316001039,Y,00131850,SK증권,이창용,남,1962년 01월,전무,미등기,상근,"ESG부문장
 겸 이사회사무국장","·서강대 경영학
·건국대 부동산학 석사
·현대증권 채권본부장
·SK증권 채권운용본부장/리스크관리본부장
·SKSIA(홍콩법인) Director (現)",-,72개월,-,2021
20220316001039,Y,00131850,SK증권,유성훈,남,1964년 07월,전무,미등기,상근,기업금융사업부 대표,"·고려대 경영학
·SK증권 기업금융2본부장
·SK㈜ Portfolio최적화 담당
·SK증권 Coverage본부장",-,36개월,-,2021
20220316001039,Y,00131850,SK증권,최석원,남,1966년 05월,전무,미등기,상근,지식서비스부문장,"·연세대 경제학
·연세대 경제학 석사
·한화투자증권 리서치센터장
·메리츠화재 자산운용부",-,69개월,-,2021
20220316001039,Y,00131850,SK증권,구태영,남,1964년 05월,전무,미등기,상근,준법감시본부장,"·연세대 경제학
·Thunderbird MBA
·금융감독원 자산운용서비스국 수석조사역
·한화자산운용 리스크관리본부장
·트리니티자산운용 비상근감사 (現)",-,80개월,2022년 12월 31일,2021
20220316001039,Y,00131850,SK증권,정준호,남,1966년 09월,전무,미등기,상근,리스크관리본부장,"·서울대 공법학
·연세대 경영학 석사
·대신증권 IB1본부 팀장
·SK증권 전략기획실장
·SKSIA(홍콩법인) Director (現)",-,72개월,2022년 12월 31일,2021
20220316001039,Y,00131850,SK증권,"최용훈
 (주1)",남,1962년 01월,전무,미등기,상근,IT지원본부장,"·동국대 전산학
·SK증권 BO팀장",-,72개월,-,2021
20220316001039,Y,00131850,SK증권,구기일,남,1965년 02월,전무대우,미등기,상근,영업부PIB센터 PB임원,"·강경상고
·협진해운
·SK증권 영업부PIB센터",-,12개월,-,2021
20220316001039,Y,00131850,SK증권,노희진,남,1954년 09월,사외이사,사외이사,비상근,"사외이사인
 감사위원","·성균관대 무역학
·서울대 경영학 석사
·Univ. of Georgia 경영학 박사
·코스콤 상임감사",-,58개월,2023년 03월 24일,2021
20220316001039,Y,00131850,SK증권,"Ryan 
Jeon",남,1972년 12월,단장,미등기,상근,GIB본부장,"·Cal Poly San Luis, Science
·Loyola Marymount Univ. 경영학 석사
·Citigroup Global Markets Asia - HK
·HAMON Asset Management - HK",-,28개월,-,2021
20220316001039,Y,00131850,SK증권,최성운,남,1968년 10월,상무,미등기,상근,구조화본부장,"·부산대 경영학
·SK증권 SF팀장",-,72개월,-,2021
20220316001039,Y,00131850,SK증권,최창훈,남,1970년 01월,상무,미등기,상근,기업문화본부장,"·연세대 경제학
·HSBC은행
·SK증권 2지역본부장",-,72개월,-,2021
20220316001039,Y,00131850,SK증권,김동환,남,1969년 08월,상무,미등기,상근,기획재무본부장,"·성균관대 회계학
·SK증권 기업문화본부장
·조인에셋 자산운용 기타비상무이사 (現)",-,60개월,-,2021
20220316001039,Y,00131850,SK증권,김인원,남,1966년 12월,상무,미등기,상근,법인영업본부장,"·연세대 경영학
·서울대 경영학 석사
·대우증권
·SK증권 Passive영업팀장",-,46개월,-,2021
20220316001039,Y,00131850,SK증권,이재완,남,1969년 02월,상무,미등기,상근,"투자금융본부장
 겸 투자금융3팀장","·영남대 경영학
·SK증권 PI1팀장",-,36개월,-,2021
20220316001039,Y,00131850,SK증권,조윤기,남,1970년 06월,상무,미등기,상근,"채권본부장
 겸 프랍운용팀장","·고려대 경영학
·LBS MSc in Finance
·OCBC Bank
·SK증권 채권상품운용팀장",-,36개월,-,2021
20220316001039,Y,00131850,SK증권,조수범,남,1967년 04월,상무보,미등기,상근,상품전략부문장,"·서울대 경영학
·SK투자신탁운용
·SK증권 이천지점장/신탁본부장",-,36개월,-,2021
20220316001039,Y,00131850,SK증권,배성환,남,1967년 04월,상무보,미등기,상근,ECM본부장,"·한양대 경영학
·삼성증권
·SK증권 IPO팀장",-,36개월,-,2021
20220316001039,Y,00131850,SK증권,손성범,남,1967년 06월,상무보,미등기,상근,3지역본부장,"·청주대 영어학
·충북대 행정학 석사
·SK증권 안산지점장",-,35개월,-,2021
20220316001039,Y,00131850,SK증권,배선영,남,1960년 02월,사외이사,사외이사,비상근,"사외이사인
 감사위원","·서울대 경제학
·서울대 경제학 석사
·한국수출입은행 감사
·연세대 경제학과 겸임교수 (現)",-,58개월,2023년 03월 24일,2021
